CustomerService,FiturAplikasi,UserExperience,Verifikasi,content
0,1,1,0,"Aplikasi link aja memudahkan untuk pengisian pulsa dgn hrga yang murah, selain itu juga bnyak kemudahan dri menggunakan aplikasi pembayaran tagihan lengkap, aman deh pakai link aja. Semoga banyak terus promonya."
0,1,-1,-1,"overall aplikasinya bagus, tapi tolong upgrade full servicenya dipercepat, saya butuh untuk transfer-transfer malah tidak bisa, sudah satu minggu masih dalam proses terus menerus, tolong di perbaiki."
0,-1,-1,0,"Aplikasi sampah, baru jg download untuk daftar eh.. malah kgak bisa login . Buset dah"
0,1,1,0,"Menarik banget aplikasinya, ini fin tech yang bisa memudahkan pembayaran apa saja. Tanpa ribet. Cocok banget buat aku yg suka cashless dan naik ojek online"
0,1,1,0,"Aplikasi ini sangat recommended buat dipakai, apalagi untuk transaksi apapun jadi lebih mudah"
-1,0,-1,0,"Dasar aplikasi ngak guna sda berapa kali saya hubungi untuk melakukan pemindahan saldo tpi tidak ada tanggapan suruh hubungi ""chat experience with"" tpi tidak ada balasan dasar nga guna"
0,1,1,0,Awalnya dr ikut kartu prakerja tp sampai sekarang tetap pakai LinkAja karena mudah dan murah .
0,1,1,0,"Mantep banget aplikasinya, jadi memudahkan untuk transfer ke teman-teman"
0,1,1,0,Aplikasi sangat bagus untuk kaum jaman now yang mager untuk keluar rumah tapi masih bisa punya uang!!!
0,0,-1,-1,"Akun tidak dapat di akses, ketika mau hubungi call center malah disuruh update aplikasi. Padahal saldo masih ada, gimana ya solusinya?"
-1,-1,-1,0,"Tolong ini gimana ga bisa masuk aplikasi akun dibatasi, padahal disuruh update aplikasi sueah restar hp sudah disuruh logut, pas mau logij ga bisa , saya mau ambul uang saya woyy gimana ini , ditlpm call center ga jawab email sudah blm respon"
0,1,1,0,"Aplikasinya serbaguna, bisa untuk transaksi keuangan, paylater, fiturnya juga lengkap, mudah digunakan"
0,-1,-1,-1,"Aplikasi parah, masa kirim uang gak bisa, padahal sudah premium.. beli pulsa malah pending lama, kecewa sama kualitas aplikasi ini"
0,-1,-1,0,"kecewa.... Sy isi saldo ko ndak nambah saldonya... Padahal di riwayat isi saldo brhasil... Kluar, trz masuk lg malah ga bisa... Gimana sich! Tolong segera diperbaiki....!!!"
0,-1,1,0,"Sebulan pakai aman lancar, tapi kok tiba tiba buat kirim saldo gak bisa ya kenapa min, pdhl uda tak upgrade"
-1,-1,-1,0,"Top Up gagal padahal saldo sudah terpotong, telp call center tidak bisa tersambung ke petugas. 7x kontak call center tidak tersambung petugas malah putus otomatis. Parah K E C E W A. Selamat Tinggal linkAja untuk selamanya. Uninstall sudah aplikasi menyebalkan. Bertahun-tahun menahan kekecewaan, ikhlas sudah saldo yg hilang."
0,1,-1,0,"Aplikasinya bagus memudahkan untuk transaksi, namun agak ditingkatkan lagi masalah update dan akun terblokir"
0,1,1,0,"Aplikasi ini sangat membantu dan memudahkan sy dalam bertransaksi, apalagi di kala sy sedang sakit dan tdk dapat berjalan... sy tetap dpt melakukan transaksi dgn mudah. Tks"
0,1,1,0,Linkaja sangat membantu saat ingin melakukan pembayaran dan pembelian pulsan serta paket data
-1,0,-1,-1,Buruk banget. Kayak gada pegawainya. Bohong banget upgrade full service cuma 1x24 jam. Gue ngajuim udh sebulanan lebih ga diproses. Duit ngendap disitu. Cs gabisa dihubungin twitter isinya bot semua. Tolong banget ini udh penipuan
0,1,1,0,"Suka banget sama apkny, ga ribet samsek, fiturnya jga lengkap dan banyak promonya."
0,-1,-1,0,"Kenapa selalu gagal untuk di sinkronkan dg my pertamina, alasannya selalu masalah koneksi internet, padahal koneksi ga ada masalah."
0,-1,-1,0,"sebelum klik transfer baiknya dimunculkan nama pemilik rekening nya agar lebih meyakinkan klo tdk salah transfer , biaya admin nya tdk kompetitif."
0,-1,-1,0,Ini kenapa ya...koq error melulu...gmn tindak lanjutnya..udh hampir seminggu ini
-1,0,-1,0,"Saya isi token 100k saldo kepotong 102750, sejak 13 Desember 2022. Saya sdh tlpn costumer servis sdh add di twitter linkaja, 2x sy cuma diberi nomor tiket. Sekarang sudah hampir 3 bulan tapi belum ada pengembalian dana... Ditanya kantornya di mana mau tak samperin. Tapi CS nya tidak berani ngomong krn suami sudah emosi."
0,-1,-1,-1,"Pin sudah benar tapi masih salah katanya, terus mau reset pin sangat ribet, tidak bisa akses saldo saya.. Bagaimana ini"
-1,0,-1,0,"Aplikasi buruk, reset pin, call centernya suruh email, pas email katanya ""alamat email tdk di temukan"" Trus mau gmna, ga ada alamat pengaduan pula ð¤¦ââï¸ð¤¦ââï¸parah"
0,0,-1,-1,Apps bacek..udah full service..suruh uprgade lagi..susah lg .kurang jelas gmn coba wajah bolak balik si dicoba tetep aja..
-1,-1,1,0,"Top up berhasil di debit tapi aplikasi terkunci tidak bisa dipakai, telpon Call Center sibuk mulu banyak yang komplain kali ya, wkwkwkwkwkwkwkwwkwkwkwkwkwk"
0,1,1,0,"fitul digital nya lengkap banget, mudah juga di pake nya ga ribet. sangat memudahkan transaksi apapun..the best link aja"
-1,-1,-1,0,"mengecewakan,,,keluhan tidak ditanggapi,,top up gak masuk2,,,lelet...ini ke dua kalinya isi saldo gak masuk2...kalo g gara2 KAI,,gak bakal install ni aplikasi,,busuk"
-1,-1,1,0,"Awal pakai aplikasi taun kemaren lancar giliran kemaren logout malah mau masuk lagi nggak bisa di akses padahal masih ada saldo,CS di hubungi cm ngabisin pulsa aja..."
-1,1,-1,0,"fikturnya bagus, tpi sayang kalau ada keluhan hanya bisa pilih menu gk bisa utarain yang di eluhkan k customer servis"
0,-1,-1,-1,"Tolong diperbaiki lagi kinerja nya !! Sudah top up saldo, ehh uda 8hari belum beralih dari akun bassic ke full service. trus sampai kapan harus nunggu? rugi top up saldo. saldo ga bisa di gunakan untuk transaksi. mohon segera di perbaiki.."
0,-1,-1,0,"LinkAja semakin banyak pengguna, semakin mahal biaya adminnya. Pindah Allo Bank pulsa nya murah. Klain gagal masuk pulsa ,tidak diganti. Pernah harus klaim token PLN nggak masuk, proses berhari hari. Capek deh. Nyari yg lebih baik."
0,0,-1,0,"Aplikasi gak jelas sinyal bagus gagal konek trus, aplikasi busuk"
0,1,1,0,"Aplikasi nya sangat membantu menurut ku pribadi ,fiturÂ² nya juga mudah di mengerti , apalagi memudah saya pesen ojek hehhe,pokok nya aplikasi link aja sangat membantu ,nih temen-temen jangan lupa download aplikasi nya juga supaya bisa nikmatinnya ,kalo ada yang mudah kenapa harus cari yang susah ð"
-1,-1,-1,0,"Saya isi kartu e money menggunakan fitur nvc , di tulis itu berhasil masuk tapi di sini sama sekali saya tidak menerima dari link aja, pelayanan sangat buruk dan lambat , saya sudah mencoba lapor ke bagian live chat sampai sekarang tidak ada info nya gimana sih !"
0,1,1,0,"Bagus sih kalau menurutku, mudah untuk digunakan, dan membantu dalam transaksi virtual"
-1,-1,-1,0,Kenapa dengan akunku ya? Akun tidak dapat diakses? Sudah menghubungi lewat e-mail tapi disuruh menghubungi live chat. Log in aja tidak bisa. Masak pelayanan LinkAja kayak gini? Diputer-puter pula. Nakal. Aplikasi kurang ajar !
0,1,1,0,LinkAja cukup bagus dan memuaskan karena bisa dipake dimanapun dan banyak promo cashback yang diberikan dari merchant pilihan
-1,-1,-1,0,"Proses reset pin ribet, gagal muat, tidak ada akses internet, padahal internet ada, pake data ga bisa wifi ga bisa, bikin akun baru bisa tidak bisa login selalu minta reset pin, Samsung Galaxy A20s, android 11, cs virtual list masalah tidak lengkap, solusi tidak sesuai"
-1,-1,0,0,Link aja kenapa ini saya top up padahal udah berhasil terkirim eh saldo ga masuk2 trus malah aplikasi nya tiba2 ngga bisa di akses?? Mau laporan lewat call center ga mau terhubung? ð´
0,-1,-1,0,Saya pengguna lama makin kecewa ma link aja kenapa si top up emany mau sukses mau gk sukses sering bgt terjadi saldo tidak masuk di update mau di nfc ke mau di mesin atm ke parah.. kalau buat saya hapus aja dah apk nya gk jelas.. kalau bukan karna pt yg kerjasama mah ogah make nya mending make danaku atau yg lain aja
0,-1,-1,0,"Kenapa aplikasi tidak bisa untuk transaksi, saya baru saja top up saldo tapi tidak bisa untuk transaksi , tolong dong gimana biar bisa ambil saldo kembali ."
0,1,1,0,"Aplikasi yg sangat membantu skrng kan serba qr jadi apaÂ² qr, untuk top up linkaja juga mudah tinggal top up di alfamart beresss. Mantap top is the best"
0,1,1,0,"Sejak pakai link aja transaksi lebih mudah, karena selain bisa buat beli pulsa bisa buat bayar tiket kereta, token listrik, bayar pam, dan masih banyak lagi keuntungan pakai LinkAja"
0,0,-1,0,Sudah mulai tersadar nih min.. Tidak ada keuntungan yang signifikan menggunakan aplikasi ini ditengah gempuran promo aplikasi yang menawarkan fitur yang sama. Thanks
0,0,-1,-1,Gw baru bikin akun make nomor baru yg gw beli trus daftar di link gw masukin nomor sama kode yg masuk ke no gw trus ada tulisan akun anda di blokir ini yg bikin apk masih waras gk sih? Gw blm bikin akun pin nya blm ada kok udah kebelokir padahal daftarnya make no baru ni yg bikin apk masih waras apa yak? Ni kalo bisa gw kasih bintang setengan gk jelas apk nya
-1,-1,-1,0,"saya isi topup dengan nomor Hp yg sama bwt keperluan beli tiket KAi ,saldonya tdk masuk sama sekali msh dengan nominal yg sama. dan pada saat cek di riwayat disana tertulis uang topup sdh masuk tp yg anehnya tampilan saldo msh 62rb! konfirmasi melalui chat admin tdk mendapat jawabn yg sesuai Krn jawabn sistem robot , klik layanan email /call center link eror tdk bs diakses. trs uang sy yg sdh masuk gmn nasibnya!!"
0,1,1,0,"Mantap sangat membantu kita dalam hal transaksi apapun terutama dalam hal pengisian pulsa,terima kasih semoga kedepannya lebih bagus lagi."
0,0,-1,-1,Tolong dong di bantu akun saya di upgrade ke full service sudah 1 bulan gak ada respon yg jdi masalah di akun itu ada saldo uang yg telanjur di kirim nominalnya rumayan jdi tolo g solusinya supaya uang tersebut bisa di ambil karena apk nya lama untuk update
0,-1,-1,0,"Ampun dah ... Parah banget sumpah parah. Gak bisa2 login apakah anda sudah scam...buruk . apakah harus saya uninstal nih apk dan ganti ke pihak sebelah. 7 hari masih begini fix saya buang apk ini, gak guna dan sangat merugikan."
0,-1,-1,0,Sudah 2th sya pake Linkaja mulai dari kemarin ga bisa buat transaksi padahal saldo masih banyak transfer ga bisa beli ini itu ga bisa. Gimana ini wouiii saldoku masih banyak ini
0,1,1,0,Dompet digital dalam negeri yang penuh manfaat dan mempermudah dalam bertransaksi. Mohon bisa peringan lagi aplikasinya agar tidak buat hp android lemot.
0,-1,-1,0,Kenapa akun link saya di konci .ktanya di suruh nunggu 3x24 jam tp udah mau seminggu masih ke konci.mana ada saldonya .minta di pindah saldo ke akun link yg baru tp sampe sekarang ga ada kejelasan .mkin lama mkin ga jelas
-1,-1,-1,0,Aplikasi sampah Sering error CS susah di hubungi Kaadang cuma transaksi kecil trus bermasalah telpon CS susah harus sering di ulang ulang. Belum terhubung aja pulsa udh kepotong. Memang aplikasi sampah Udh lah belum kehubung Sam CS aja udh kepotong apalagi undh terhubung Padahal transaksi cuma 20k beli token pulsa TPI token ga masuk masuk Pokoknya sampah
0,1,1,0,"Aplikasi linkaja sangat mempermudah dalam segi apapun, bermamfaat buat semua kalangan dan penunjang untuk mempermudah kebutuhan."
0,1,1,0,"Aplikasi linkAja memudahkan sekali untuk berbagai transaksi...misal beli pulsa,bayar air dll tampilannya bagus dan ga ribet...fiturnya mudah di mengerti... recommended banget"
0,0,-1,-1,Aplikasi gajelas. Mau upgrade fullservice pas ambil foto gabisa terus malah keluar aplikasi !!!
0,0,-1,0,Aplikasi iblis ini .. kagak bisa masuk login sinyal bgus jaringan mantap .. ngabisin waktu sama kuta
0,-1,-1,0,"Top up e toll 50k ga bisa update saldo, Saldo link terpotong tapi tidak bisa masuk ke kartu PAYAHHHâ­ððððð"
0,-1,-1,0,"Kok pas di bukan ngeblank terus keluar,ini knapa yah? Tolong di usut masalahnya"
0,1,1,0,Aplikasinya sangat membantu dan simpel. Tampilannya nyaman di matað
-1,-1,-1,0,"Transaksi gagal dan saldo terpotong, udah 3 hari nungguin saldo di kembalaiin. Udah di email dan live cht ga ada respon sama sekali. Kecewa banget."
-1,0,-1,-1,"Aplikasi Yg sangat membuat kecewa. Sudah 6 hari masih saja BASIC .. operator call center dihubungi tidak mau angkat,, malah habis habis in pulsa, Kirim komplai ke email tidak ditanggapi. Lantas bagaimana cara mau kirim uang,, tarik saldo kalau terus dikunci di Basic??? Sementara sudah mendaftar dgn KTP. Dasar aplikasi gak guna."
-1,0,-1,0,"Disuruh reset password, tapi malah di alihkan untuk menghubungi call center. Pas udh hubungi call center, malah ngobrol sama robot. Jadi gimana sih sebenarnya untuk mekanisme reset pin??"
0,0,-1,-1,"Kenapa sllu gagal untuk verifikasi wajah, padahal sudah sesuai dgn petunjuk. Sudah satu minggu ini dicoba gagal trs. Pdhl aplikasi lain gak seribet ini untuk upgrade...."
-1,-1,-1,0,"Payah susah banget ngehubungin agent nya udah 1jam nungguin nya tapi ga ad balesan juga, padahal udah lapor ke email nya , tolong dong bantu proses saldo saya udah 2x24 jam ga masuk-masuk, padahal dari merchant nya udah berhasil, tapi di akun link saya ga masuk sama sekali, mohon di bantu"
0,1,1,0,"aplikasi ini sangat membantu sekali, fitur-fitur yang disajikan juga sangat lengkap."
0,1,1,0,"Aplikasinya mantap, mudah pemakaianya, fitur pembayaranya banyak, pokoknya membantu sekali buat saya yg aktifitasnya bnyak,.."
0,0,0,0,Malem pak/bu.saya mau nanya.apakah aplikasi link aja bisa daftar 1 aplikasi 2 nomer ..tolong di respon.. terimakasih
0,-1,-1,0,E-Wallet yg sangat tidak di rekomendasi kan Biaya admin cukup besar Ditambah lagi kalau mau isi pulsa PPN nya sangat mahal Mending pakai E-Wallet lain yg lebih bersahabat
0,-1,-1,0,"Aplikasi ini sulit dipahami cara membuka Blokir,,caranya Ribet ..Saldo saya Akhiranya TDK dapat di gunakan lagi...mohon bantuannya ya,"
0,-1,1,0,Saya sudah kasih bintang 5 tapi Knpa link saya gak bisa mentransfer uang kmna-mna PadahL saldo msih ada tapi pas mau transfer gagal mulu gak bisa. Tolong di benarin dong jgn bikin pengguna kecewa.!!
-1,-1,-1,0,Rating buruk. Udah 1 minggu linkaja gak bisa d gunakan. Sudah di chat. Ditelpon dan kirim via email gak d tanggapin. Mau transfer selalu gagal.
-1,-1,-1,0,"Top Up E Toll 500rb tp sampe skarang error terus... beli token 500rb jg masih terpending, call center jg ga ad yg berfungsi,,INI UANG KAMI GMN REFUNDNYA"
-1,0,-1,0,"Call center sue di suruh riset pin tapi malah pulsa saya abis bnyak gak nyambung"" k call center cuma suara mesin operator. Tekan 1 tekan lagi tekan lagi tekan lagi kapan ngomongnya saya jadi saya curhat di sini aja kali di bantu reset pin atau di ganti pulsanya"
0,1,1,0,"Aplikasinya bagus, mudah digunakan. Enak buat beli pulsa atau paket data, cepet prosesnyað"
0,1,1,0,Bagus bangettðð aplikasinya mudah diakses dan sangat membantuð¥°
0,1,1,0,"Aplikasi Link aja membantu banget untuk pembayaran pulsa data, pembayaran listrik, pembayaran air, pasca bayar, transfer uang, dan yang paling penting untuk pembayaran transportasi. Semuanya bisa dilakukan menggunakan aplikasi LinkAja. Suka sekali sama fitur2nya bener2 memudahkan pengguna di saat urgent maupun di saat santai."
0,1,1,0,"Aplikasi nya bagus banget dan sangat mudah sekali dalam penggunaannya, fitu-fitur didalamnya pun sangat menarik, pertahankan terus ya kualitasnya"
0,-1,-1,0,Tranksaksi 200 gagal dan saldo terpotong dan belum ada kembalian sangat kecewa dengan aplikasi ini
-1,-1,-1,0,ini tolonggg dong karna saya lama ga login jadi di suru ganti pinn tapi kok masalah jaringan mulu padahal jaringan gw bagusssss udh komplin di email cok ga di responnn tolong dong saya mau narik uang sayaa
-1,1,1,0,"Aku pengguna apk ini. Memang apk ini sangat mudah untuk mode pembayaran pulsa, token listrik dan tagihan listrik. Tapi sayang sekali saya kesulitan untuk mendapatkan layaanan full service. Sudah berhari hari masih belum dapatkan layanan full service."
0,1,1,0,"Aplikasi ini sangat baik, membantu memudahkan transaksi online dan transfer uang kemana saja bisa."
-1,0,-1,-1,Aplikasi cs nya tukang janji palsu alias bohong. Katanya masalah nya udah selesai. Padahal belum. Utk upgrade aja makan waktu yg begitu lama .kalah jauh sama apl.dana dan gojek dan ovo. Utk uograde hanya beberapa menit aja langsung sukses. Kalau di link aja 1 bulan aja belum acc . Tutup aja bikin geram custumer aja
-1,-1,-1,0,"Aplikasi kacau, abis topup malah eror ga bisa dibuka lagi, hubungi calon center jg kaga bisa, gmna solusinya..."
0,1,1,0,Aplikasinya sangat membantu sekali dalam pembayaran transaksi. Gampang juga penggunaannya
0,1,1,0,"Di tengah era yang mulai serba cashless, aplikasi ini sangat membantu untuk mempermudah transaksi"
0,-1,-1,0,Lebih di tingkatkan lagi kalo bisa anjuran kerja sama dengan Atm bca .. supaya top up via lamgsung dari atm.bca biasa gampang.. kalo one click gak smua orang punya.anjuran ny d mohon..
0,-1,-1,0,"Bner nya lumayan, cuman saya kasih bintang satu, biar mencolok, saran saya, itu riwayat pembayaran, sama brita kirim dan trima uang, namanya gk usah disensor, gk guna, bikin ribut, susah pembukuannya, kebetulan saya jualan sembako, yg pembayarannya pakai linkaja"
0,1,1,0,"LinkAja ini sangat membantu, beli kuota, bayar listrik, bayar pdam semuanya bisa disini, jadi banyak menghemat waktu"
-1,-1,-1,0,"Sangat sulit untuk mengajukan keluhan atas tidak masuknya saldo e money yang saya isi melalui link aja,,telp cs,live chat cs,keluhan ke cs via email apalagi,dikira simple dan mempermudah pelanggan"
0,1,-1,0,aplikasinya bagus tapi tolong di perbaiki dong sering keluar sendiri..
-1,-1,-1,-1,Saya baru di pengguna LinkAja. Kemudian dari apk tersebut diwajibkan untuk upgrade fullservice. Setelah upgrade sampai beberapa hari belum ada kejelasan. Sudah ngirim pengaduan katanya sudah diatasi. Tapi sampai sekarang masih dalam proses beberapa hari. Uang juga jadinya gabisa di apa apain.
0,-1,-1,0,"Mohon masalah transaksi di pending,di tindak secepatnya dan saldo di kembalikan,sdh 2 kali transaksi transfer danaku di pending,sdh 2 minggu,saldo ga masuk ke tujuan tpi jg ga di kembalikan ke akun saya,,,kira2 dananya nyangkut di mn????"
