content,Preprocess,CustomerService_prediksi,FiturAplikasi_prediksi,UserExperience_prediksi,Verifikasi_prediksi
Saya sudah top up tetapi saat akses akun dengan masukin nomor hp malah ga bisa!!! Bagaimana cerita nya sdh transfer trus hilang!!!!!!!!!,  mantap    akses akun  masukin nomor telepon  ga   cerita   transfer  hilang ,0,-1,-1,0
Sebetulnya sangat membantu saya dalam beberapa transaksi saya. Tapi begitu ada masalah (transaksi pending tapi saldo sudah terpotong). Dan ketika butuh bantuan bagian cs nya sangat bertele-tele. Ngabisin Pulsa. Sudah abis pulsa 40 RB + belum jg tehubung ke assisten. Dongkol banget ati. Tolong dong untuk terhubung ke bagian cs nya dipermudah.,  bantu    transaksi      transaksi tunda  saldo  potong   butuh bantu  layan langgan   tele tele habisin pulsa  habis pulsa ribu   tehubung  asisten jengkel  hati tolong   hubung   layan langgan  mudah ,-1,-1,-1,0
aplikasi link aja sudah beberapa hari enggak bisa di buka error terus tolong di perbaharui uninstal atau update aplikasi link aja tolong di perbaiki aplikasinya link aja saya sudah uninstal update tetap masih tidak bisa buka aplikasinya,aplikasi linkaja aja       buka rusak  tolong  baharu hapus  baharu aplikasi linkaja aja tolong  baik aplikasi linkaja aja   hapus baharu   tidak  buka aplikasi,0,-1,-1,0
"Nice aplikasi banget, memudahkan pembayaran dan banyak cashback nya. Buat naik commeter line juga gampang banget, gak pake ribet.",nice aplikasi  mudah bayar   uang     komuter jalur  gampang  gak pakai ribet ,0,1,1,0
"Aplikasi sering bermasalah bisa berhari hari gak bisa di gunakan, saya beri bintang 2 aja",aplikasi  masalah  hari  gak      bintang aja,0,0,-1,0
"Mau beli quota,pulsa,kirim2 saldo jadi super gampang. Udah gitu pakenya gampang dan bisa di top-up pakai mbanking ato di minimarket deket rumah juga bisa.", beli kuota pulsa kirim saldo  super gampang udah gitu pakai gampang    mantap  pakai bank digital   minimarket deket rumah   ,0,1,1,0
"proses upgrade nya lama banget, saya mau bertransaksi jadi gak bisa. tolong lbh di tingkatkan lagi",proses tingkat  lama    transaksi  gak  tolong   tingkat ,0,0,-1,-1
Gak bisa buat transfer uang. Upgrade ke full servis 2 HARI gak di ACC. Cuman bisa buat bayar2.. gimana mau transfer uang. Aku nyesel download,gak   transfer uang tingkat  penuh servis  gak  terima cuman   bayar gimana  transfer uang  nyesal unduh,0,-1,-1,-1
"Akun ke blokir mau reset pin call center gabisa di hub sibuk terus buang buang pulsa ,belum verifikasi email pula susah jadinya ,kcewa aja",akun  blokir  reset pin panggil pusat gabisa  hubung sibuk  buang buang pulsa  verifikasi email  susah  kcewa aja,-1,-1,-1,0
"Pembelian pulsa 50rb tidak terkirim, saldo berkurang..dichat tidak bisa ditlpn jg gak bisa cuma menunggu terus..saldo gak kembali sudah 3 minggu",beli pulsa  tidak kirim saldo kurang dichat tidak  telpon  gak   tunggu  saldo gak   minggu,-1,-1,-1,0
Yg bilang aplikasi ini bagus rekomended berarti belum kena masalahnya. Masalah segunung dari aplikasi tolol terbodoh. Customer service seumur2 download aplikasi tak sekalipun ditanggapi. Mungkin adminnya cuma terdiri dari beruk2 liar yg maunya duit doang., bilang aplikasi  bagus rekomendasi   kena   gunung  aplikasi tolol bodoh customer servis umur unduh aplikasi   tanggap  admin    beruk liar   duit  ,-1,0,1,0
"Aplikasi aneh, mau full service aj ribet, sudah terlanjur isi saldo lagi. Ini aplikasi bermanfaat atau g sih? Udh 1 bulan nunggu full service tapi tidak kunjung acc.. Kalau seandainya sudah full service dan bisa melakukan transaksi, nih afk d uninstall aj, ribet banget.... Gada manfaat nya",aplikasi aneh  penuh servis aja ribet  lanjur isi saldo   aplikasi manfaat  gak  udah  nunggu penuh servis  tidak kunjung acc  anda  penuh servis    transaksi  diam  hapus aja ribet  tidak  manfaat ,0,0,-1,-1
"Mau riset pin tidak bisa karena tidak dapat otp 3x giliran suruh nunggu 5 menit saya tunggu sampai berjam jam sampai sekarang tetap suruh nunggu 5 menit terus. Padahal didalam nya ada saldo nya. Livechat tidak ada respon, email tidak ada respon. Mohon di perbaiki", riset pin tidak   tidak  kode  gilir suruh nunggu menit  tunggu  jam jam    suruh nunggu menit   dalam   saldo  japri tidak  respon email tidak  respon mohon  baik,-1,0,-1,0
"aplikasi ini membuat transaksi lebih mudah, apalagi sekarang dimana mana udah ganerima duit cash lagi. kita bisa lgsung bayar dengan tekan tekan saja, intnya sangat mudah.",aplikasi   transaksi  mudah   mana  udah ganerima duit tunai    langsung bayar  tekan tekan  intnya  mudah ,0,1,1,0
"Pin terblokir,sudah ke graparj tidak ada solusi karena sudah tidak kerjasama.saldo masih 50000 tidak bisa d pakai!!!telpon cs sangat lambat sampai pulsa habis.tolong kasih solusi",pin blokir   grapari tidak  solusi   tidak kerjasama saldo  tidak   pakai telpon layan langgan  lambat  pulsa habis tolong kasih solusi,-1,0,-1,0
"Suka banget sama aplikasinya, bener bener aplikasi yang sangat sangat sangat recomended apalagi bagi yang males bawa cash. Selain membantu dalam bertransaksi digital, aplikasi LinkAja ini juga nggak ribet penggunaannya, fitur-fitur yang disediakan juga lengkap, mudah dimengerti dan digunakan bagi para pemula ini. Nggak kapok deh menggunakan LinkAja sebagai media transaksi",suka   aplikasi bener bener aplikasi     rekomendasi    malas bawa tunai  bantu  transaksi digital aplikasi linkaja    ribet guna fitur fitur  sedia  lengkap mudah erti     mula   kapok   linkaja  media transaksi,0,1,1,0
"Aplikasi saya sama sekali tidak bisa dibuka. Sudah saya coba muat ulang, tetap tidak bisa. Mohon segera perbaiki. Terima kasih.",aplikasi    tidak  buka   coba muat ulang  tidak  mohon  baik terima kasih ,0,-1,-1,0
"Suka sama aplikasinya! Memudahkan buat bayar"" dan juga belanja buat kebutuhan. Mau beli pulsa juga bisa!",suka  aplikasi mudah  bayar   belanja  butuh  beli pulsa   ,0,1,1,0
"Payah masa koneksi melulu,apa aplikasinya berat. Biasa yg lajn gak ada masalah",payah  koneksi melulu  aplikasi berat    gak  ,0,-1,-1,0
"Saya sudah melakukan top up, iyaa sih ga seberapa tpi di sini permasalahannya saldo saya ga bertambah.. udh menghubungi pihak cs tpi gada respond sma sekali. Udh lewat loh 3hr dri top up saldo.. ini pihak developer gmana sih",   mantap  iya  ga     masalah saldo  ga tambah udah hubung  layan langgan  tidak  respon   udah   hr  mantap  saldo   kembang gimana ,-1,-1,-1,0
"Semenjak pembaruan aplikasi makin bagus, proses proses pembayaran pulsa, listrik, dll juga semakin cepat",semenjak baru aplikasi  bagus proses proses bayar pulsa listrik      cepat,0,1,1,0
Suka banget pake linkaja. Tinggal scan QR udah bisa bayar2. Buat yg jualan online kayak aku mepermudah pelanggan yg gak punya rekening buat transfer tinggal top up aja ðð,suka  pakai linkaja tinggal pindai respon cepat udah  bayar   jual daring kayak  mudah langgan  gak  rekening  transfer tinggal mantap  aja ,0,1,1,0
Pengajuan besic ke full service lama bener 2 hari belum selesai saldo jadi masih nyangkut,aju besic  penuh servis lama bener   selesai saldo   nyangkut,0,0,-1,-1
Beli tiket kereta api pakai app ini lebih mudah dan bisa untuk pembayaran yg lain,beli tiket kereta api pakai aplikasi   mudah    bayar  ,0,1,1,0
"aku udah isi data lengkap mau upgrade ke full service tapi udah 3 hari gak ke upgradeÂ² kan taikk, ngisi saldo bisa nge gunain nya ga bisa jadi buat apa setan link setan link bokep", udah isi data lengkap  tingkat  penuh servis  udah  gak  upgrade  taik isi saldo   gunain  ga     setan linkaja setan linkaja bokep,0,-1,-1,-1
"Mau reset pin aja susah, gak ada respon sama sekali udah live chat selalu dalam antrian udah nunggu 30mnt gak masuk juga, di email selalu bales ya auto chat Mulu. Disuruh live chat mulu", reset pin aja susah gak  respon   udah langsung obrol   antri udah nunggu mnt gak masuk   email  bales  auto obrol mulu suruh langsung obrol mulu,-1,0,-1,0
"Saya ko upgrade status pengguna lama bnget ya.. dari kemaren ga di acc, padahal mau buat penting..gimana sih??? Jelek bnget saldo saya ga bisa di kirim lagi",  tingkat status guna lama    kemaren ga  terima     gimana  jelek  saldo  ga   kirim ,0,-1,-1,-1
"Sistem sudah diperbaiki lagi, terima kasihðð¼. Semangat untuk mnjaga kestabilan aplikasi ðð¼ hehe",sistem  baik  terima kasih semangat  jaga stabil aplikasi ,0,0,1,0
"Parah si, pake link aja tu gampang banget terus juga mudah dipahami no ribet ribet, cocok banget buat kalian",parah si pakai linkaja aja  gampang    mudah paham nomor ribet ribet cocok   ,0,1,1,0
"Saya baru saja menggunakan aplikasi ini,ada kendala seperti ngebug (tiba"" keluar sendiri).tolong diperbaiki!!!",    aplikasi   kendala  ngebug    tolong baik ,0,-1,-1,0
"suka banget sama aplikasi nya, yang sangat memudahkan pembayaran dalam sehari hari",suka   aplikasi    mudah bayar  hari ,0,1,1,0
"chat LIVE / sama agent gada jawabannya, kalau chat lngsung dengan agent, hanya tertulis ""dalam antrian trs"" Kenapa saya ngomong gitu, karena saya nungguin 2 jam lebih gada balasan dari agent, dan akun saya sudah 2 mingguan masih basic padahal sudah verifikasi , cuma nunggu jadi full service kenapa lamanya kek nunggu gebetan keluar dari rumah sih",obrol langsung  agen tidak    obrol langsung  agen  tulis  antri    ngomong gitu   nungguin jam  tidak  balas  agen  akun   minggu     verifikasi  nunggu  penuh servis  lama kek nunggu gebetan   rumah ,-1,0,-1,-1
"Pakek LinkAja mempermudah kita untuk transfer, bayar GOJEK/Grab, belanja di Oline Shop, sampai bayar tagihan. Keren bangtt sii",pakai linkaja mudah   transfer bayar gojek grab belanja  daring toko  bayar tagih keren  ,0,1,1,0
"Sistem error ... Akun terkunci ketika saya pilih hapus akun dan buat baru bukannya menjadi solusi justru error tambah parah. Live chat tidak bisa dibuka, email halaman error ... apakah bersungguh-sungguh untuk buat aplikasi ini? ...... halaman reset pin justru no connection .. Ada ada aja problem nya ...",sistem rusak akun kunci   pilih hapus akun      solusi  rusak  parah langsung obrol tidak  buka email halaman rusak  sungguh sungguh   aplikasi  halaman reset pin  nomor koneksi   aja   ,-1,-1,-1,0
"Pakai Link Aja jadi ga ribet, transaksi enak dan mudah.. semuanya terselesaikan dengan cepat.",pakai linkaja aja  ga ribet transaksi enak  mudah  selesai  cepat ,0,1,1,0
"Semenjak ada LinkAja semua terasa gampang, apk yg simpel untuk berbagai macam transaksi. Pokoknya LinkAja sangat reccomendð¥°",semenjak  linkaja   gampang aplikasi  simpel    transaksi pokok linkaja  reccomend ,0,1,1,0
"Apps kacau sekalii, apps tidak bisa transfer uang ke bank lain, tolong pertanggung jawabannya pihak linkajaðsdh bnyk org yang terkena masalah begini jugaa",aplikasi kacau  aplikasi tidak  transfer uang  bank  tolong tanggung   linkaja sdh  orang  kena   ,0,-1,-1,0
"Upgrade full service tapi verifikasinyaa lama bangettt, padahal mau di ambil uangnya..... Nyesel banget download aplikasinya",tingkat penuh servis  verifikasi lama     ambil uang nyesal  unduh aplikasi,0,0,-1,-1
Saya kirim saldo ke aplikasi dana. Saldo di aplikasi linkaja udah kepotong habis dan riwayatnya udah sukses tapi kenapa di aplikasi dana tidak bertambah saldo nya? Mohon di jawab, kirim saldo  aplikasi dana saldo  aplikasi linkaja udah potong habis  riwayat udah sukses    aplikasi dana tidak tambah saldo  mohon  ,0,-1,-1,0
"LinkAja membuat mudah dalam transaksi pembelian bahan bakar,token listrik, pembelian tiket krl. Tidak repot lagi saat tidak bisa keluar rumah, semua bisa pakai LinkAja. Sekarang keluar tidak perlu membawa dompet atau uang cash, bisa pake LinkAja, langsung scan pake kode QR, semua jadi praktis.",linkaja  mudah  transaksi beli bahan bakar token listrik beli tiket kereta rel listrik tidak repot   tidak   rumah   pakai linkaja   tidak  bawa dompet  uang tunai  pakai linkaja langsung pindai pakai kode respon cepat   praktis ,0,1,1,0
"Aplikasi yang sangat berguna di era digital yang serba cashless. Nggak ribet, tinggal tap tap tap semua urusan beres.",aplikasi   guna  era digital  serba nontunai  ribet tinggal ketuk ketuk ketuk  urus beres ,0,1,1,0
"Proses upgrade nya lama udah chat sama telfon tetep gak nyambung buang"" kouta padahal udah 24 jam ku tunggu tetap gak ke upgrade proses mulu adanya",proses tingkat  lama udah obrol  telpon  gak nyambung buang kuota  udah jam ku tunggu  gak  tingkat proses mulu ,0,0,-1,-1
"Customer servicenya di tlfon gak pernah diangkat, di Email juga enggak dibalas. Gimana mu menanyakan solusi ini dan pengecekkan status akun katanya via email, eeh juga gak dibalas. Live chat juga selalu BOT yang balas dan gak dpt jawaban.",customer servis  telepon gak  angkat  email   balas gimana mu  solusi   ecek status akun  via email eeh  gak balas langsung obrol   robot  balas  gak   ,-1,0,-1,0
"saya kecewa dengan apk ini , semakin lama banyak troublenya .. susah hubungi adminnya ,susah buat refund juga ..", kecewa  aplikasi   lama   susah hubung admin susah  uang   ,-1,-1,-1,0
"kak apk ku kenapa ini ??baru isi saldo,tapi saldo gak nambah..aku uninstall terus install ulang pas masukin nomor malah akunnya gbsa dibuka samsek..kecewa bgt si ini..bener2 mau dipakai pas urgent padahal..data wifi pdhl oke semua",kak aplikasi ku    isi saldo  saldo gak nambah  hapus  pasang ulang pas masukin nomor  akun gabisa buka samsek kecewa  si  bener  pakai pas darurat  data internet  oke ,0,-1,-1,0
"Aplikasi yang sangat buruk, pending tidak ada pengembalian dananya, kalaupun pending harus menunggu 7 hri, itupun belum tentu ada pengembalian dana, apalagi pembayaran virtual akun, pending dan tidak ada kejelasan kapan saldonya kembali, sangat kecewa sih, apalagi di pakai buat pembayaran",aplikasi   buruk tunda tidak  kembali dana  tunda  tunggu  itu    kembali dana  bayar virtual akun tunda  tidak  jelas  saldo   kecewa    pakai  bayar,-1,-1,-1,0
Saya dua kali beli paket data .. saldo link aja berkurang tetapi paket data tidak masuk.. kalo mau beli paket data di sini hatiÂ² saja,  kali beli paket data saldo linkaja aja kurang  paket data tidak masuk   beli paket data   hati ,0,-1,-1,0
Saya upgrade tapi belum di proses dan live chat nya selalu di batalkan kenapa coba katanya upgrade 1x24 jam ini sudah lebih tiga Minggu masih di proses mulu, tingkat    proses  langsung obrol    batal  coba  tingkat  jam     minggu   proses mulu,-1,0,-1,-1
"Sudah 3 hari ini Upgrade Full Service Linkaja masih belum ada kabar bahkan tidak ada pemberitahuan sama sekali dan hanya tertera sedang dalam proses terus. Padahal diminta untuk menunggu 1x24 jam tetapi ini sudah 3 hari. Saya mencoba untuk minta bantuan melalui live chat tetapi tidak bisa digunakan malah halaman putih yang ditampilkan. Jadi saya menulis disini berharap admin dari Linkaja membaca dan dapat memberikan solusinya. Tolong diperbaiki lagi, terima kasih.",   tingkat penuh servis linkaja    kabar  tidak  pemberitahuan     tera   proses     tunggu  jam      coba   bantu  langsung obrol  tidak    halaman putih  tampil   tulis  harap admin  linkaja baca    solusi tolong baik  terima kasih ,0,0,-1,0
"Aplikasinya bagus banget jadi gampang buat pinjol, ada sistem cashless jg suka banget",aplikasi bagus   gampang  pinjol  sistem nontunai  suka ,0,1,1,0
"Saya pengguna baru, mengapa tidak bisa bikin akun ya, verifikasi gagal terus, padahal wifi lancar", guna   tidak  bikin akun  verifikasi gagal   internet lancar,0,-1,-1,0
"Parah amat ini linkaja saldo gue nyangkut diemail, livechat gada kejelasan balikin saldo saya kali sehhh nyesel pake ini aplikasi mau pindahin saldo/ganti no hape aja dipersulit sampe skrg saldo gak dipindah2 pdhl udh diemail beribu2 kali . Katanya apapa suruh email tapi email aja lo gamau bls . Masih mending ewallet dana ganti no aja gak dipersulit gakaya ini aplikasi",parah   linkaja saldo gue nyangkut email japri tidak  jelas balikin saldo  kali  nyesal pakai  aplikasi  pindahin saldo ganti nomor hape aja sulit   saldo gak pindah  udah email ibu kali   suruh email  email aja lo gamau balas  mending dompet digital dana ganti nomor aja gak sulit gak   aplikasi,-1,-1,-1,0
Saya sebenarnya ingin menggunakan link secara maksimal namun terjadi kendala no.hp.dan ktp Pernah terdaftar dan sulit untuk masuk lagi.bahkan saya daftar pakai lain untuk kirim uang terkendala up grade ktp.pernah dipakai,    linkaja  maksimal   kendala nomor telepon  ktp  daftar  sulit  masuk    daftar pakai   kirim uang kendala  tingkat ktp  pakai,0,-1,-1,0
"Top up gak masuk, komplain slow respon bgt..malah skarang gak bisa akses akun. Sudah coba berkaliÂ² komplain ke email linkaja tp gak ada kelanjutan",mantap  gak masuk komplain lambat respon bgt   gak  akses akun  coba kali komplain  email linkaja  gak  lanjut,-1,-1,-1,0
"Aplikasi LinkAja adalah aplikasi yg paling bermanfaat dalam hidup, karena fitur2 yg ditawarkan juga emang yg paling dibutuhkan.",aplikasi linkaja  aplikasi   manfaat  hidup  fitur  tawar  emang   butuh ,0,1,1,0
"Tidak bisa reset pin, selalu gagal dimuat padahal koneksi Internet dan wifi bagus",tidak  reset pin  gagal muat  koneksi internet  internet bagus,0,-1,-1,0
